Id	Description	Price	Prime	URL	Stars
84	PC Portatile 15,6 Pollici, Notebook Core i7-1195G7 CPU, Windows 11 Notebook 16GB RAM 512GB SSD, Iris Xe Graphics GPU, Laptop con Tastiera Retroilluminata+Sblocco Impronta Digitale, Type-C Port	529,99€	True	https://www.amazon.it/Portatile-Notebook-i7-1195G7-Graphics-Retroilluminata/dp/B0D9XLH71R	4,9
85	PC Computer Dell Optiplex 5050 SFF Core i7-6700 Ram 8GB DDR4 SSD 240GB Windows 11 Pro + pacchetto Office 2021 (Ricondizionato)	179,00€	False	https://www.amazon.it/Computer-Dell-Optiplex-i7-6700-Ricondizionato/dp/B09VGX7J75	3,9
86	HP Pavilion Plus 14-eh1000sl, Intel Core i7-13700H, RAM 16GB, SSD 512GB, Intel Iris Xe Integrata, Schermo da 14” OLED risoluzione 2,8K a 90Hz, Wi-Fi, Webcam 5MP, Windows 11, Metallo, Argento	749,99€	True	https://www.amazon.it/HP-14-eh1000sl-i7-13700H-Integrata-risoluzione/dp/B0C5XQGBLB	4,2
87	HP Victus 15-fa1003sl Notebook, Intel Core i5-12500H, RAM 16GB, 1TB SSD PCIe M.2, Display 15.6" FHD IPS 144Hz, Nvidia RTX 4050 6GB, Wi-Fi 6E, BLE 5.3, Windows 11, 3 Mesi di PC Game Pass inclusi, Nero	899,99€	True	https://www.amazon.it/HP-15-fa1003sl-Notebook-i5-12500H-Display/dp/B0C5XPDMZQ	4,1
88	ACEMAGIC Gaming Notebook AMD Ryzen 7 5700U(Battere i7-1265U),Tastiera Retroilluminata PC Portatile,RAM 16GB NVME SSD 512GB,16,1" Full HD 1920x1080 Color(grigio)	559,95€	False	https://www.amazon.it/ACEMAGIC-Notebook-Retroilluminata-Portatile-1920x1080/dp/B0D66M83HD	3,9
89	Dell PC 7010 SFF Intel Core i7 3770 3.40Ghz, RAM 16GB, 1TB SSD, DVD, WIN 10 PRO (Ricondizionato)	164,00€	False	https://www.amazon.it/DELL-7010-Intel-3-40Ghz-Ricondizionato/dp/B07ZTBT59R	4,2
90	HP 250 G9, Pc portatile notebook, Display Full HD da 15,6", cpu Intel i3 di 12Th, ram da 16 Gb, SSHD 756 Gb, Windows 11 Pro, computer portatile, Layout Italiano, pronto all'uso	439,00€	True	https://www.amazon.it/Portatile-HP-Essential-255-G8/dp/B09JHSV95P	4,4
91	Dell Inspiron 15 3520 Notebook 15.6" Schermo FHD (1920 x 1080), Intel Core i5-1235U, Grafica Intel UHD, 16 GB RAM, 512 GB SSD, Windows 11 Home, Tastiera Italiana, Nero	569,00€	True	https://www.amazon.it/Dell-Inspiron-Notebook-i5-1235U-Tastiera/dp/B0D188467B	4,2
92	ASUS Zenbook 14 OLED UX3402VA#B0CTTRP6F8, Notebook alluminio, Monitor 14" Glossy OLED, Intel Core 13ma gen i9-13900H, RAM 16GB, 1TB SSD PCIE, grafica Intel Iris Xe, WIN 11 HOME, Blu	1.069,00€	True	https://www.amazon.it/UX3402VA-B0CTTRP6F8-Notebook-alluminio-i9-13900H/dp/B0CTTRP6F8	4,2
93	ASUS Zenbook 14 OLED UX3402VA#B0CTTRP6F8, Notebook alluminio, Monitor 14" Glossy OLED, Intel Core 13ma gen i9-13900H, RAM 16GB, 1TB SSD PCIE, grafica Intel Iris Xe, WIN 11 HOME, Blu	1.069,00€	True	https://www.amazon.it/UX3402VA-B0CTTRP6F8-Notebook-alluminio-i9-13900H/dp/B0CTTRP6F8	4,2
94	ASUS Expertbook, PC Portatile, cpu Intel Core i3 12Th 6Core, RAM 16 Gb, SSD PCIe Nvme 512 Gb, 15,6" FullHD antiriflesso, Wi-Fi 6, 4 USB, BT, lan, Intel Uhd, Win 11, preconfigurato	479,00€	True	https://www.amazon.it/ASUS-Expertbook-Portatile-antiriflesso-preconfigurato/dp/B0D1QPY4DB	4,6
95	MSI Katana 15 B13VFK-1672IT, 15,6" FHD 144Hz, Intel i7-13620H, Nvidia RTX 4060 GDDR6 8GB, 1TB SSD PCIe4, DDR5 16GB, WiFi 6, Win11 Home [Layout e Garanzia ITA]	1.162,76€	True	https://www.amazon.it/MSI-Katana-B13VFK-1672IT-i7-13620H-Garanzia/dp/B0CSDKS41H	4,0
96	Lenovo ThinkPad, Pc portatile Intel Core i5-6th Pronto All'uso con Pacchetto Libre, Notebook Con Display HD da 15,6", Ram 32Gb, SSD 1Tb, W10 (Ricondizionato)	299,00€	True	https://www.amazon.it/Lenovo-ThinkPad-portatile-Pacchetto-Ricondizionato/dp/B0C8MQ9Z88	4,3
97	HP 24-cr0002sl All-in-One, AMD Ryzen 3 7320U, 8GB RAM LPDDR5, 512GB SSD NVMe, AMD Radeon Integrata, Display da 23,8" FHD IPS, Wi-Fi, Audio Integrato da 2W, Windows 11, Non è Touch, Bianco	549,99€	True	https://www.amazon.it/HP-24-cr0002sl-All-One-Integrata/dp/B0C624L42W	4,7
98	Lenovo PC Computer ThinkCentre M910S SFF Intel Core i5-6400 Ram 8GB SSD 240GB Windows 10 Pro (Ricondizionato)	126,00€	True	https://www.amazon.it/Lenovo-Computer-ThinkCentre-i5-6400-Ricondizionato/dp/B0B94K51N9	4,4
99	Prixton - Laptop Flex Pro Convertibile 2 in 1 - Touch Screen 11,6" - Windows 11 Home Intel Gemini Lake N4020 - Memoria 4GB/128GB - Tastiera QWERTY	239,95€	True	https://www.amazon.it/Prixton-Convertibile-Tastiera-Spagnola-Windows/dp/B07TCMJQTF	3,5
100	HP 640 G2, Pc Portatile Notebook intel core i5-6th, Display 14", Ram 16Gb, SSD 512Gb, Pacchetto Libre, W10 (Ricondizionato)	219,00€	True	https://www.amazon.it/HP-Portatile-Notebook-Pacchetto-Ricondizionato/dp/B0BHTHD7SQ	4,0
101	SGIN 17 Pollici PC Portatile 8GB RAM 256GB SSD Home System Notebook, Celeron Dual core, Up to 2.0Ghz, FHD, 2.4/5.0G WiFi, Bluetooth 4.2, Supporta memoria espandibile 512 GB TF	269,99€	True	https://www.amazon.it/SGIN-Portatile-Notebook-Bluetooth-espandibile/dp/B0DB23BRTB	4,2
102	Dell Optiplex 7040 Desktop Mini Intel Core i5-6400T, RAM 8GB DDR4, SSD 240GB, USB 3.0, HDMI, Windows 10 Pro (ricondizionato)	109,00€	False	https://www.amazon.it/Computer-Ricondizionato-Dell-Optiplex-i5-6400T/dp/B09H73MCCP	4,3
103	NiPoGi AM06 PRO Mini PC АMD Ryzen 7 5800U (8C/16T, fino a 4,4 GHz), 32 GB (2 x 16 GB) DDR4 512 GB M.2 SSD Mini Desktop Computer WiFi 6, RJ45 Dual LAN, 4K Triple Display Micro PC con VESA per	479,99€	True	https://www.amazon.it/NiPoGi-Desktop-Computer-Triple-Display/dp/B0D9LMMGNZ	4,3
104	Lenovo IdeaPad Slim 5 Notebook 14’’ WUXGA OLED (1920x1200), Intel Core Ultra 7 155H, Grafica Intel Arc Integrata, RAM 16GB, 1TB SSD, Windows 11 Home, Cloud Grey, Esclusiva Amazon	999,00€	True	https://www.amazon.it/Lenovo-alluminio-processore-Integrata-Esclusiva/dp/B0CTKRTZZ1	4,0
105	HP Notebook NUOVO con Pendrive Fingerprint Privacy • CPU Intel N4500 @ 2,8ghz • Monitor 15.6" • SSD 256 GB • Ram 16GB • Sistema operativo WIN 11 PRO + MOUSE WIRELESS + HDD ESTERNO 500 GB	380,00€	True	https://www.amazon.it/HP-Notebook-2E9H0EA-Windows-Home/dp/B092M6KXGJ	4,5
106	Lenovo, Mini Pc fisso i5, Ram 8 Gb, SSD 256 Gb, Wi Fi, Pc desktop i5, Computer pronto all'uso, Wi Fi, W10, Libre Office (Ricondizionato)	107,99€	True	https://www.amazon.it/Lenovo-desktop-Computer-Windows-Ricondizionato/dp/B0892J87TP	4,4
107	2019 Microsoft Surface Laptop 3 con Intel Core i7-1065G7 (13.5-pollici, 16GB RAM, 256GB SSD) (QWERTY Inglese) Nero (Ricondizionato)	433,89€	True	https://www.amazon.it/Microsoft-Surface-Laptop-13-5-ricondizionato/dp/B0CL57YGM2	3,6
108	Lenovo, Pc Desktop SFF Pronto All'Uso, Computer Pc Fisso Intel i5-4570, Ram 8Gb, SSD 256Gb, VGA, Display Port, Wi-Fi, W10 (Ricondizionato)	89,90€	False	https://www.amazon.it/Lenovo-Desktop-Computer-i5-4570-Ricondizionato/dp/B0CTCKQSXK	4,3
109	HP Elitebook Folio, Notebook Pc portatile Pronto All'uso, Display 14", Intel Core i7, Ram 8GB, SSD 240GB, Win 10Pro, Pacchetto Libre Office (Ricondizionato)	249,00€	True	https://www.amazon.it/HP-Elitebook-portatile-Pacchetto-Ricondizionato/dp/B095SKYX6C	3,9
110	NiPoGi Mini PC, Ιntel Alder Lake-Ν95 (Βeat N5095, fino a 3.4GHz),16GB RAM+512GB M.2 SSD Mini Computer, supporto 2.5" SATA SSD, WiFi 5,Bluetooth4.2, Dual HDMI Display SATA SSD	235,00€	True	https://www.amazon.it/NiPoGi-Lake-N95-Computer-supporto-Bluetooth4-2/dp/B0C1GV3QK8	4,5
111	HP Probook 645 G2 Core A8 3,0Ghz 8GB SSD Intel, LCD14 pollici WEBCAM WIN 10 PRO (Ricondizionato)	172,00€	False	https://www.amazon.it/HP-Probook-645-LCD14-WEBCAM/dp/B08BRRGKG2	3,9
112	Razer Blade 18-18 pollici Gaming Laptop NVIDIA Geforce RTX 4090, Intel i9-13950HX (display QHD 240Hz, 32 GB DDR5 RAM, 2 TB SSD, alloggiamento in alluminio) QWERTZ DE Layout | Mercury	10.587,61€	False	https://www.amazon.it/Razer-K9-5-NT-Win-11-i9-13950HX-Mercury/dp/B0C7VYW1F5	3,0
113	HP EliteDesk 800 G2 Desktop Mini USDT Intel Quad Core i5 256 GB SSD disco rigido 8 GB memoria Win 10 Pro MAR Ultra Slim Desktop Computer Mini PC (Ricondizionato)	108,98€	False	https://www.amazon.it/HP-EliteDesk-800-G2-certificato/dp/B081TB2SZ1	4,0
114	NiPoGi Mini PC 8GB DDR4 + 256GB M.2 SSD, Mini Computer W-11, AK1Plus 12th Ιntel Alder Lake-Ν95 (fino a 3.4GHz, 4C/4T), Gigabit Ethernet, 4K UHD, Doppio Wi-Fi, BT 4.2 Ufficio	179,00€	True	https://www.amazon.it/NiPoGi-256GB-Computer-Lake-%CE%9D95-Ethernet/dp/B0C1ZPND7K	4,5
115	HP PC Computer EliteDesk 800G3 Mini Intel Core i5-7400T Ram 16GB SSD 240GB Windows 10 Pro (Ricondizionato)	149,00€	True	https://www.amazon.it/Computer-HP-EliteDesk-i5-7400T-Ricondizionato/dp/B0B1VQV442	4,0
116	ACEMAGICIAN T8PLUS Mini PC, Ιntel Alder Lake-N100 (Fino 3,4 GHz), 16GB LPDDR5 512GB M.2 SSD, Mini Desktop Computer Windows 11 Pro, Dual Ethernet,4K UHD, per Ufficio	189,99€	True	https://www.amazon.it/ACEMAGICIAN-Lake-N100-Desktop-Computer-Ethernet/dp/B0D5YSDDZV	4,5
117	NiPoGi AM02PRO Mini PC AMD Ryzen 7 5800U 32GB Dual DDR4 512GB Nvme PCle3.0 SSD Win11 Micro Desktop Computer con Radeon RX Vega 8 Support DP+HDMI 4K, WiFi 6,BT5.2 per Business/Home/Office/Light Gaming	499,00€	True	https://www.amazon.it/NiPoGi-AM02PRO-PCle3-0-Computer-Business/dp/B0D3C3TRMV	4,5
118	Lenovo IdeaPad 1 15IGL7 82V700GBIX, Notebook Laptop Portatile, 15.6" Full HD, Intel Celeron N4120 fino a 2.6GHz, Ram 8 Gb Ddr4, Ssd 256 Gb NVMe, NO OS	240,00€	False	https://www.amazon.it/Lenovo-IdeaPad-82V700GBIX-Notebook-Portatile/dp/B0D4R6FDSR	None
119	2024 Tablet 10 Pollici | Android 13 | 12GB RAM 128GB ROM(1TB TF) | Octa-Core | WiFi 5G | GPS | FHD | Bluetooth5.0 | 8MP+5MP | Tipo C | OTG | Cast | Tablet PC con Custodia, Tastiera e Mouse - Blu	89,99€	True	https://www.amazon.it/Android-Octa-Core-Bluetooth-Custodia-Tastiera/dp/B0CM6D52MT	4,2
120	DELL OptiPlex 7020 Intel Core™ i5 i5-14500 16 Go DDR5-SDRAM 512 Go SSD Windows 11 Pro SFF PC Noir	797,98€	True	https://www.amazon.it/OptiPlex-CoreTM-i5-14500-DDR5-SDRAM-Windows/dp/B0D58MXD71	None
121	EPYC® QUANTUM - UPS per Computer, Gruppo di Continuità per PC, Potenza 2200VA/1320Watt, Tecnologia Line Interactive, AVR, 5 Uscite (2x Schuko + 3x IEC), Display LCD, Massime Autonomie	209,00€	True	https://www.amazon.it/EPYC-Continuit%C3%A0-1320Watt-Tecnologia-Interactive/dp/B07XGM5P2Z	4,4
122	Beelink T4 Pro Mini PC, Mini Computer Desktop Celeron N3350 Processore (up to 2.4GHz) 4GB DDR3 64GB Emmc, Supporto 4K HD/BT 4.0/Dual HDM/2.4G + 5G Dual WiFi	139,99€	True	https://www.amazon.it/Beelink-Windows-Computer-Processore-Supporto/dp/B09G9B4P3B	4,4
123	Beelink MINI S12 Pro Mini PC, processore Intel 12th N100 (4C/4T, fino a 3,4Ghz), 16G DDR4 500G M.2 SSD Mini Computer W11 Pro, LAN 1000M/WiFi 6/BT5.2/4K Dual Display	259,00€	True	https://www.amazon.it/Beelink-processore-N100-16G-500G/dp/B0C6Q83D87	4,3
124	ARZOPA Monitor Portatile, Schermo Portatile 15,6 Pollici, 1920x1080 FHD, Supporto HDMI/Tipo-C/USB-C, Schermo da Gioco Eye-Care, Doppi Altoparlanti Incorporati per Laptop/PC/Mac/PS3/4/5/Xbox	129,99€	True	https://www.amazon.it/Monitor-portatile-monitor-ARZOPA-1920x1080/dp/B092KKLH93	4,5
125	AiTodos® Supporto pc Portatile, Lega di Alluminio, Leggero, Antiscivolo, Portatile Pieghevole, Supporto per Laptop - Ventilazione e Dissipazione del Calore, Regolazione a 6 Marce - Laptop Stand	11,99€	False	https://www.amazon.it/AiTodos%C2%AE-Portatile-Alluminio-Antiscivolo-Pieghevole/dp/B0BJKGR6B4	4,5
126	Samsonite Bailhandle 15.6" 2 comp, Borsa per laptop, Green (Olive Green)	115,00€	True	https://www.amazon.it/Samsonite-Bailhandle-Borsa-laptop-Green/dp/B0CMTY4TJP	5,0
127	Baseus Hub USB C 7 in 1 Adattatore con HDMI 4K@60Hz, PD 100W, 3 USB-A 3.0 5Gbps, Lettore Schede SD/TF, Docking Station per Computer Portatili per MacBook/Surface Pro/iPad/Steam Deck/Rog Ally/Samsung	19,99€	False	https://www.amazon.it/Baseus-Adattatore-Lettore-Computer-Portatili/dp/B0C9JKKL7N	4,5
128	SID & VAIN Borsa tracolla porta pc vera pelle vintage SIMON grande XL I Messenger portadocumenti Ufficio Lavoro Business uomo donna 15 pollici I cartella per laptop computer portatile marrone	159,90€	True	https://www.amazon.it/SID-tracolla-SIMON-cartella-portatile/dp/B088M65X33	4,3
129	Moleskine Zaino Collezione Classic Small, Zaino Porta PC Compatibile con Laptop, Notebook e iPad fino a 13", Dimensioni 27 x 36 x 9 cm, Colore Nero	119,99€	True	https://www.amazon.it/Moleskine-PC-Compatibile-Computer-Notebook-Dimensioni/dp/B07HHCYL5V	4,3
130	Amazon Basics - Borsa compatta per computer portatile con tasche per accessori (15,6 pollici, 40 cm), nero, confezione da 1	11,77€	False	https://www.amazon.it/AmazonBasics-Borsa-tablet-portatile-pollici/dp/B00DUGZFWY	4,6
131	Berliner Bags Zaino vintage Leeds in pelle con scomparto per computer portatile per uomo e donna	119,99€	True	https://www.amazon.it/Berliner-Bags-Computer-Vintage-Marrone/dp/B09MKSLBLL	4,4
132	BOPAI Zaino da Uomo Zaino Antifurto Impermeabile Zaino Per PC Laptop Portatile con Porta USB da Casual Viaggio Bussiness Nero Zaino per Computer Portatile 15.6 Pollici	98,00€	True	https://www.amazon.it/BOPAI-Antifurto-Impermeabile-Portatile-Bussiness/dp/B07VKL4L3Q	4,6
133	Zaino Trolley per PC Portatile Borsa Trolley Zaino con Ruote Porta PC Portatili 18 pollici Grande Impermeabili Valigia per Computer Zaino Bagaglio a Mano Zaino Viaggio con Ruote per Uomo Donna, Nero	90,24€	True	https://www.amazon.it/Portatile-Portatili-Impermeabili-Computer-Bagaglio/dp/B0C4NPRVTY	4,5
134	Samsonite Lapt.backpack Zaino Porta PC Unisex - Adulto (Pacco da 1)	73,49€	True	https://www.amazon.it/Samsonite-zaino-laptop-Guardit-pollici/dp/B07LC882HT	4,6
135	VANKEAN Borsa per computer portatile da donna con ruote, da 15,6 pollici, borsa per computer da donna, impermeabile, con tasche RFID, per viaggi, lavoro, lavoro, nero	89,99€	True	https://www.amazon.it/VANKEAN-computer-portatile-pollici-impermeabile/dp/B0B4VJSNDF	4,5
136	ACEMAGICIAN T8PLUS Mini PC, Ιntel Alder Lake-N100 (Fino 3,4 GHz), 16GB LPDDR5 512GB M.2 SSD, Mini Desktop Computer Windows 11 Pro, Dual Ethernet,4K UHD, per Ufficio	189,99€	True	https://www.amazon.it/ACEMAGICIAN-Lake-N100-Desktop-Computer-Ethernet/dp/B0D5YSDDZV	4,5
137	NiPoGi AM02PRO Mini PC AMD Ryzen 7 5800U 32GB Dual DDR4 512GB Nvme PCle3.0 SSD Win11 Micro Desktop Computer con Radeon RX Vega 8 Support DP+HDMI 4K, WiFi 6,BT5.2 per Business/Home/Office/Light Gaming	499,00€	True	https://www.amazon.it/NiPoGi-AM02PRO-PCle3-0-Computer-Business/dp/B0D3C3TRMV	4,5
138	Elite 8300 USDT, Intel Core i3-2100, Ram 8Gb DDR3, SSD 120gb, Windows 10 Pro e Libre Office, Pronto all'uso (Ricondizionato)	73,00€	True	https://www.amazon.it/i3-2100-Windows-Office-Pronto-Ricondizionato/dp/B0CT8WDD8J	2,8
139	2024 Tablet 10 Pollici | Android 13 | 12GB RAM 128GB ROM(1TB TF) | Octa-Core | WiFi 5G | GPS | FHD | Bluetooth5.0 | 8MP+5MP | Tipo C | OTG | Cast | Tablet PC con Custodia, Tastiera e Mouse - Blu	89,99€	True	https://www.amazon.it/Android-Octa-Core-Bluetooth-Custodia-Tastiera/dp/B0CM6D52MT	4,2
140	Lenovo IdeaPad 1 15IGL7 82V700GBIX, Notebook Laptop Portatile, 15.6" Full HD, Intel Celeron N4120 fino a 2.6GHz, Ram 8 Gb Ddr4, Ssd 256 Gb NVMe, NO OS	240,00€	False	https://www.amazon.it/Lenovo-IdeaPad-82V700GBIX-Notebook-Portatile/dp/B0D4R6FDSR	None
141	HP EliteOne 800 G4 PC Computer All-In-One Schermo 23.8" Touchscreen FULL HD Intel i5-8500 Ram 16GB SSD 480GB Windows 11 Office 2021 (Ricondizionato)	489,00€	False	https://www.amazon.it/HP-EliteOne-Computer-Touchscreen-Ricondizionato/dp/B0CMJ1R7MC	4,3
142	Fujitsu, Mini Pc Pronto all'Uso, Computer Fisso Intel i5, Ram 16Gb, SSD 512Gb, Desktop con Pacchetto Office 2021, Windows 11 Pro e Chiavetta WI-Fi (Ricondizionato)	165,00€	False	https://www.amazon.it/Fujitsu-Computer-Pacchetto-Chiavetta-Ricondizionato/dp/B0BJ7MWPVP	4,3
143	Fujitsu Esprimo Q920 0-Watt Intel Core i5 240 GB SSD - Hard disk 8 GB di memoria Windows 10 Pro Business Desktop Computer Mini PC (Ricondizionato)	105,00€	False	https://www.amazon.it/Fujitsu-Esprimo-Q920-0-Watt-Intel/dp/B0854LM164	4,1
144	DELL OptiPlex 7020 Intel Core™ i5 i5-14500 16 Go DDR5-SDRAM 512 Go SSD Windows 11 Pro SFF PC Noir	797,98€	True	https://www.amazon.it/OptiPlex-CoreTM-i5-14500-DDR5-SDRAM-Windows/dp/B0D58MXD71	None
145	ACEMAGIC AD08 Mini PC, Ιntel I7-11700B (8C/16T, fino a 4,8 GHz),Mini Desktop PC 32GB DDR4 1024GB NVME PCle3.0x4 SSD,Mini Computer per Ufficio/Business	379,99€	True	https://www.amazon.it/ACEMAGIC-I7-11700B-PCle3-0x4-Computer-Business/dp/B0CXJ2S13P	4,5
146	Postazione Bundle DELL completa/PC con SSD 128GB / INTEL DUAL CORE/WINDOWS 11 / MONITOR 22'' VGA FULL HD/WI-FI/KIT TASTIERA E MOUSE/DVD ROM(Ricondizionato certificato)	163,00€	True	https://www.amazon.it/Postazione-completa-TASTIERA-Ricondizionato-certificato/dp/B0B18JKGX7	3,7
147	WayPonDEV BY51 Intel Alder Lake N100 Mini Computer, Windows 11 Pro Mini PC, LPDDR5 RAM, supporta Dual 4K, WiFi5/BT4.2, GbE per ufficio home theater Gaming (12GB RAM + 256G SSD)	199,00€	True	https://www.amazon.it/WayPonDEV-Computer-RAM-SSD-256G/dp/B0CSFSSHXK	4,4
148	EPYC® QUANTUM - UPS per Computer, Gruppo di Continuità per PC, Potenza 2200VA/1320Watt, Tecnologia Line Interactive, AVR, 5 Uscite (2x Schuko + 3x IEC), Display LCD, Massime Autonomie	209,00€	True	https://www.amazon.it/EPYC-Continuit%C3%A0-1320Watt-Tecnologia-Interactive/dp/B07XGM5P2Z	4,4
149	Beelink T4 Pro Mini PC, Mini Computer Desktop Celeron N3350 Processore (up to 2.4GHz) 4GB DDR3 64GB Emmc, Supporto 4K HD/BT 4.0/Dual HDM/2.4G + 5G Dual WiFi	139,99€	True	https://www.amazon.it/Beelink-Windows-Computer-Processore-Supporto/dp/B09G9B4P3B	4,4
150	BMAX Mini PC Intel N97 (bis zu 3.6Ghz) 16GB RAM 512GB M.2 SSD Win 11 Pro B4Pro Micro Desktop Computer mit 4K HDMI/Gigabit Ethernet/WiFi 5/Bluetooth4.2/USB3.2Office Business VESA	189,99€	True	https://www.amazon.it/BMAX-B4Pro-Computer-Bluetooth4-2-USB3-2Office/dp/B0D6B5RXG6	4,0
151	ARZOPA Monitor Portatile, Schermo Portatile 15,6 Pollici, 1920x1080 FHD, Supporto HDMI/Tipo-C/USB-C, Schermo da Gioco Eye-Care, Doppi Altoparlanti Incorporati per Laptop/PC/Mac/PS3/4/5/Xbox	129,99€	True	https://www.amazon.it/Monitor-portatile-monitor-ARZOPA-1920x1080/dp/B092KKLH93	4,5
152	Gawfolk 27 Pollici Curvo Monitor 100Hz, PC Schermo Full HD 1080P con Altoparlanti Gaming Monitor 1800R Senza Cornice per Computer con Eye Care Tecnologia, Supporta VESA, HDMI, VGA	139,99€	True	https://www.amazon.it/Gawfolk-Computer-FreeSync-Tecnologia-Supporta/dp/B0C1SC6N8L	4,3
153	Beelink MINI S12 Pro Mini PC, processore Intel 12th N100 (4C/4T, fino a 3,4Ghz), 16G DDR4 500G M.2 SSD Mini Computer W11 Pro, LAN 1000M/WiFi 6/BT5.2/4K Dual Display	259,00€	True	https://www.amazon.it/Beelink-processore-N100-16G-500G/dp/B0C6Q83D87	4,3
154	AiTodos® Supporto pc Portatile, Lega di Alluminio, Leggero, Antiscivolo, Portatile Pieghevole, Supporto per Laptop - Ventilazione e Dissipazione del Calore, Regolazione a 6 Marce - Laptop Stand	11,99€	False	https://www.amazon.it/AiTodos%C2%AE-Portatile-Alluminio-Antiscivolo-Pieghevole/dp/B0BJKGR6B4	4,5
155	Samsonite Bailhandle 15.6" 2 comp, Borsa per laptop, Green (Olive Green)	115,00€	True	https://www.amazon.it/Samsonite-Bailhandle-Borsa-laptop-Green/dp/B0CMTY4TJP	5,0
156	Apple Magic Keyboard con Touch ID e tastierino numerico: Bluetooth, ricaricabile. Compatibile con i computer Mac con chip Apple; Portoghese, tasti neri	196,17€	True	https://www.amazon.it/Apple-Keyboard-Touch-ID-tastierino-numerico/dp/B09V3JPTJ8	4,6
157	Baseus Hub USB C 7 in 1 Adattatore con HDMI 4K@60Hz, PD 100W, 3 USB-A 3.0 5Gbps, Lettore Schede SD/TF, Docking Station per Computer Portatili per MacBook/Surface Pro/iPad/Steam Deck/Rog Ally/Samsung	19,99€	False	https://www.amazon.it/Baseus-Adattatore-Lettore-Computer-Portatili/dp/B0C9JKKL7N	4,5
158	SID & VAIN Borsa tracolla porta pc vera pelle vintage SIMON grande XL I Messenger portadocumenti Ufficio Lavoro Business uomo donna 15 pollici I cartella per laptop computer portatile marrone	159,90€	True	https://www.amazon.it/SID-tracolla-SIMON-cartella-portatile/dp/B088M65X33	4,3
159	Berliner Bags Zaino vintage Leeds in pelle con scomparto per computer portatile per uomo e donna	119,99€	True	https://www.amazon.it/Berliner-Bags-Computer-Vintage-Marrone/dp/B09MKSLBLL	4,4
160	BOPAI Zaino da Uomo Zaino Antifurto Impermeabile Zaino Per PC Laptop Portatile con Porta USB da Casual Viaggio Bussiness Nero Zaino per Computer Portatile 15.6 Pollici	98,00€	True	https://www.amazon.it/BOPAI-Antifurto-Impermeabile-Portatile-Bussiness/dp/B07VKL4L3Q	4,6
161	Zaino Trolley per PC Portatile Borsa Trolley Zaino con Ruote Porta PC Portatili 18 pollici Grande Impermeabili Valigia per Computer Zaino Bagaglio a Mano Zaino Viaggio con Ruote per Uomo Donna, Nero	90,24€	True	https://www.amazon.it/Portatile-Portatili-Impermeabili-Computer-Bagaglio/dp/B0C4NPRVTY	4,5
162	Amazon Basics - Borsa compatta per computer portatile con tasche per accessori (15,6 pollici, 40 cm), nero, confezione da 1	11,77€	False	https://www.amazon.it/AmazonBasics-Borsa-tablet-portatile-pollici/dp/B00DUGZFWY	4,6
163	HP Essential Borsa Tracolla Per Notebook, Grigio, Taglia 15.6	11,99€	False	https://www.amazon.it/HP-Custodia-Notebook-Interno-Azzurro/dp/B00MGRAC30	4,7
164	Lexar NQ100 2.5" SATA III (6 Gb/s) 240 GB SSD, Fino a 550 MB/s di Lettura Unità a Stato Solido, SSD Interno per Laptop, Computer Desktop/PC (LNQ100X240G-RNNNG)	24,43€	False	https://www.amazon.it/Lexar-Lettura-Interno-Computer-LNQ100X240G-RNNNG/dp/B0BJKPZGQK	4,7
165	Samsonite Lapt.backpack Zaino Porta PC Unisex - Adulto (Pacco da 1)	73,49€	True	https://www.amazon.it/Samsonite-zaino-laptop-Guardit-pollici/dp/B07LC882HT	4,6
166	Lenovo Zaino per laptop	22,87€	False	https://www.amazon.it/Lenovo-computer-portatili-pollici-idrorepellente/dp/B075Y72PHZ	4,6
167	HEROIC KNIGHT Zaino Porta PC Uomo Donna, Leggero Sottile ed Espandibile Grand per Laptop Impermeabile per Computer Portatile 17 Pollici per Uffico Università Scuola Viaggio Business (25L Nero)	59,99€	True	https://www.amazon.it/HEROIC-KNIGHT-Espandibile-Impermeabile-Business-Nero/dp/B09P3LP6LZ	4,4
168	BONTEC Supporto per Monitor con Cassetto con Piattaforma a Rete per Laptop, Computer, iMac, PC, Fino a 20KG	25,99€	False	https://www.amazon.it/BONTEC-Supporto-Ergonomico-Regolabile-Piattaforma/dp/B09DYB6W2S	4,5
169	KROSER 18" Borsa del Portatile Cartella per Laptop Adatto per Laptop fino a 17,3 Pollici Borsa a Tracolla Espandibile Borsa per Computer con Tasche RFID per Viaggi/Affari/Scuola/Uomini/Donne-Nero	39,99€	True	https://www.amazon.it/KROSER-Tracolla-Portatile-espandibile-Idrorepellente/dp/B07TNF5CLV	4,6
170	Hp hope Zaino da lavoro per uomo, zaino impermeabile da donna per zaino da scuola per laptop da 15,6 inch con porta di ricarica USB, zainetto antifurto da 22 litri per viaggi di lavoro, escursioni	59,00€	True	https://www.amazon.it/Hp-hope-impermeabile-antifurto-escursioni/dp/B0C1S94JY9	4,4
171	Della Gao Zaino Uomo Zaino per PC Portatile, Zaino Porta PC 15.6/17 Pollici Zaino Antifurto Impermeabile, Zaino Lavoro con Porta USB, Zaino PC per Universita Scuola Viaggio	39,99€	True	https://www.amazon.it/Della-Gao-Portatile-Impermeabile-Universita/dp/B07YFC91TK	4,5
